Obstaculo	Tamaño	Densidad	MCS	Numero_agr
03x59	Bajo	Bajo	1150	144
03x59	Bajo	Bajo	1200	142
03x59	Bajo	Bajo	1250	142
03x59	Bajo	Bajo	1300	140
03x59	Bajo	Bajo	1350	143
03x59	Bajo	Bajo	1400	139
03x59	Bajo	Bajo	1450	139
03x59	Bajo	Bajo	1500	135
03x59	Bajo	Bajo	1550	134
03x59	Bajo	Bajo	1600	136
03x59	Bajo	Bajo	1650	136
03x59	Bajo	Bajo	1700	137
03x59	Bajo	Bajo	1750	139
03x59	Bajo	Bajo	1800	137
03x59	Bajo	Bajo	1850	135
03x59	Bajo	Bajo	1900	134
03x59	Bajo	Bajo	1950	133
03x59	Bajo	Bajo	2000	132
03x59	Bajo	Bajo	0	133
03x59	Bajo	Bajo	50	169
03x59	Bajo	Bajo	100	171
03x59	Bajo	Bajo	150	170
03x59	Bajo	Bajo	200	171
03x59	Bajo	Bajo	250	164
03x59	Bajo	Bajo	300	166
03x59	Bajo	Bajo	350	167
03x59	Bajo	Bajo	400	165
03x59	Bajo	Bajo	450	160
03x59	Bajo	Bajo	500	158
03x59	Bajo	Bajo	550	154
03x59	Bajo	Bajo	600	157
03x59	Bajo	Bajo	650	159
03x59	Bajo	Bajo	700	162
03x59	Bajo	Bajo	750	153
03x59	Bajo	Bajo	800	154
03x59	Bajo	Bajo	850	154
03x59	Bajo	Bajo	900	155
03x59	Bajo	Bajo	950	152
03x59	Bajo	Bajo	1000	146
03x59	Bajo	Bajo	1050	149
03x59	Bajo	Bajo	1100	148
03x59	Bajo	Bajo	1150	149
03x59	Bajo	Bajo	1200	147
03x59	Bajo	Bajo	1250	145
03x59	Bajo	Bajo	1300	139
03x59	Bajo	Bajo	1350	140
03x59	Bajo	Bajo	1400	136
03x59	Bajo	Bajo	1450	142
03x59	Bajo	Bajo	1500	136
03x59	Bajo	Bajo	1550	132
03x59	Bajo	Bajo	1600	133
03x59	Bajo	Bajo	1650	131
03x59	Bajo	Bajo	1700	127
03x59	Bajo	Bajo	1750	127
03x59	Bajo	Bajo	1800	128
03x59	Bajo	Bajo	1850	131
03x59	Bajo	Bajo	1900	128
03x59	Bajo	Bajo	1950	124
03x59	Bajo	Bajo	2000	122
03x59	Bajo	Bajo	0	119
03x59	Bajo	Bajo	50	156
03x59	Bajo	Bajo	100	158
03x59	Bajo	Bajo	150	161
03x59	Bajo	Bajo	200	162
03x59	Bajo	Bajo	250	163
03x59	Bajo	Bajo	300	162
03x59	Bajo	Bajo	350	163
03x59	Bajo	Bajo	400	163
03x59	Bajo	Bajo	450	165
03x59	Bajo	Bajo	500	164
03x59	Bajo	Bajo	550	159
03x59	Bajo	Bajo	600	154
03x59	Bajo	Bajo	650	155
03x59	Bajo	Bajo	700	156
03x59	Bajo	Bajo	750	153
03x59	Bajo	Bajo	800	152
03x59	Bajo	Bajo	850	154
03x59	Bajo	Bajo	900	151
03x59	Bajo	Bajo	950	152
03x59	Bajo	Bajo	1000	151
03x59	Bajo	Bajo	1050	150
03x59	Bajo	Bajo	1100	148
03x59	Bajo	Bajo	1150	144
03x59	Bajo	Bajo	1200	143
03x59	Bajo	Bajo	1250	142
03x59	Bajo	Bajo	1300	139
03x59	Bajo	Bajo	1350	142
03x59	Bajo	Bajo	1400	139
03x59	Bajo	Bajo	1450	141
03x59	Bajo	Bajo	1500	138
03x59	Bajo	Bajo	1550	141
03x59	Bajo	Bajo	1600	136
03x59	Bajo	Bajo	1650	138
03x59	Bajo	Bajo	1700	134
03x59	Bajo	Bajo	1750	138
03x59	Bajo	Bajo	1800	134
03x59	Bajo	Bajo	1850	128
03x59	Bajo	Bajo	1900	129
03x59	Bajo	Bajo	1950	127
03x59	Bajo	Bajo	2000	131
03x59	Bajo	Bajo	0	134
03x59	Bajo	Bajo	50	165
03x59	Bajo	Bajo	100	168
03x59	Bajo	Bajo	150	168
03x59	Bajo	Bajo	200	166
03x59	Bajo	Bajo	250	165
03x59	Bajo	Bajo	300	162
03x59	Bajo	Bajo	350	161
03x59	Bajo	Bajo	400	162
03x59	Bajo	Bajo	450	163
03x59	Bajo	Bajo	500	162
03x59	Bajo	Bajo	550	161
03x59	Bajo	Bajo	600	162
03x59	Bajo	Bajo	650	162
03x59	Bajo	Bajo	700	159
03x59	Bajo	Bajo	750	154
03x59	Bajo	Bajo	800	156
03x59	Bajo	Bajo	850	159
03x59	Bajo	Bajo	900	154
03x59	Bajo	Bajo	950	146
03x59	Bajo	Bajo	1000	144
03x59	Bajo	Bajo	1050	149
03x59	Bajo	Bajo	1100	141
03x59	Bajo	Bajo	1150	143
03x59	Bajo	Bajo	1200	146
03x59	Bajo	Bajo	1250	146
03x59	Bajo	Bajo	1300	140
03x59	Bajo	Bajo	1350	141
03x59	Bajo	Bajo	1400	139
03x59	Bajo	Bajo	1450	141
03x59	Bajo	Bajo	1500	140
03x59	Bajo	Bajo	1550	140
03x59	Bajo	Bajo	1600	137
03x59	Bajo	Bajo	1650	133
03x59	Bajo	Bajo	1700	135
03x59	Bajo	Bajo	1750	133
03x59	Bajo	Bajo	1800	134
03x59	Bajo	Bajo	1850	137
03x59	Bajo	Bajo	1900	133
03x59	Bajo	Bajo	1950	132
03x59	Bajo	Bajo	2000	126
06x06	Bajo	Alto	0	138
06x06	Bajo	Alto	50	170
06x06	Bajo	Alto	100	170
06x06	Bajo	Alto	150	168
06x06	Bajo	Alto	200	173
06x06	Bajo	Alto	250	176
06x06	Bajo	Alto	300	176
06x06	Bajo	Alto	350	174
06x06	Bajo	Alto	400	171
06x06	Bajo	Alto	450	172
06x06	Bajo	Alto	500	170
06x06	Bajo	Alto	550	168
06x06	Bajo	Alto	600	167
06x06	Bajo	Alto	650	171
06x06	Bajo	Alto	700	172
06x06	Bajo	Alto	750	169
06x06	Bajo	Alto	800	172
06x06	Bajo	Alto	850	170
06x06	Bajo	Alto	900	166
06x06	Bajo	Alto	950	168
06x06	Bajo	Alto	1000	170
06x06	Bajo	Alto	1050	169
06x06	Bajo	Alto	1100	169
06x06	Bajo	Alto	1150	167
06x06	Bajo	Alto	1200	160
06x06	Bajo	Alto	1250	162
06x06	Bajo	Alto	1300	161
06x06	Bajo	Alto	1350	162
06x06	Bajo	Alto	1400	161
06x06	Bajo	Alto	1450	160
06x06	Bajo	Alto	1500	154
06x06	Bajo	Alto	1550	156
06x06	Bajo	Alto	1600	155
06x06	Bajo	Alto	1650	153
06x06	Bajo	Alto	1700	157
06x06	Bajo	Alto	1750	154
06x06	Bajo	Alto	1800	157
06x06	Bajo	Alto	1850	160
06x06	Bajo	Alto	1900	157
06x06	Bajo	Alto	1950	154
06x06	Bajo	Alto	2000	152
06x06	Bajo	Alto	0	148
06x06	Bajo	Alto	50	164
06x06	Bajo	Alto	100	167
06x06	Bajo	Alto	150	162
06x06	Bajo	Alto	200	159
06x06	Bajo	Alto	250	161
06x06	Bajo	Alto	300	159
06x06	Bajo	Alto	350	158
06x06	Bajo	Alto	400	153
06x06	Bajo	Alto	450	151
06x06	Bajo	Alto	500	150
06x06	Bajo	Alto	550	156
06x06	Bajo	Alto	600	153
06x06	Bajo	Alto	650	153
06x06	Bajo	Alto	700	150
06x06	Bajo	Alto	750	145
06x06	Bajo	Alto	800	145
06x06	Bajo	Alto	850	147
06x06	Bajo	Alto	900	148
06x06	Bajo	Alto	950	149
06x06	Bajo	Alto	1000	149
06x06	Bajo	Alto	1050	150
06x06	Bajo	Alto	1100	149
06x06	Bajo	Alto	1150	149
06x06	Bajo	Alto	1200	148
06x06	Bajo	Alto	1250	144
06x06	Bajo	Alto	1300	144
06x06	Bajo	Alto	1350	141
06x06	Bajo	Alto	1400	139
06x06	Bajo	Alto	1450	137
06x06	Bajo	Alto	1500	139
06x06	Bajo	Alto	1550	139
06x06	Bajo	Alto	1600	135
06x06	Bajo	Alto	1650	133
06x06	Bajo	Alto	1700	134
06x06	Bajo	Alto	1750	136
06x06	Bajo	Alto	1800	135
06x06	Bajo	Alto	1850	132
06x06	Bajo	Alto	1900	133
06x06	Bajo	Alto	1950	134
06x06	Bajo	Alto	2000	136
06x06	Bajo	Alto	0	137
06x06	Bajo	Alto	50	152
06x06	Bajo	Alto	100	155
06x06	Bajo	Alto	150	156
06x06	Bajo	Alto	200	158
06x06	Bajo	Alto	250	157
06x06	Bajo	Alto	300	161
06x06	Bajo	Alto	350	162
06x06	Bajo	Alto	400	163
06x06	Bajo	Alto	450	167
06x06	Bajo	Alto	500	170
06x06	Bajo	Alto	550	164
06x06	Bajo	Alto	600	164
06x06	Bajo	Alto	650	167
06x06	Bajo	Alto	700	164
06x06	Bajo	Alto	750	163
06x06	Bajo	Alto	800	160
06x06	Bajo	Alto	850	160
06x06	Bajo	Alto	900	162
06x06	Bajo	Alto	950	162
06x06	Bajo	Alto	1000	166
06x06	Bajo	Alto	1050	164
06x06	Bajo	Alto	1100	161
06x06	Bajo	Alto	1150	161
06x06	Bajo	Alto	1200	167
06x06	Bajo	Alto	1250	166
06x06	Bajo	Alto	1300	161
06x06	Bajo	Alto	1350	162
06x06	Bajo	Alto	1400	164
06x06	Bajo	Alto	1450	160
06x06	Bajo	Alto	1500	158
06x06	Bajo	Alto	1550	161
06x06	Bajo	Alto	1600	158
06x06	Bajo	Alto	1650	153
06x06	Bajo	Alto	1700	155
06x06	Bajo	Alto	1750	155
06x06	Bajo	Alto	1800	151
06x06	Bajo	Alto	1850	151
06x06	Bajo	Alto	1900	152
06x06	Bajo	Alto	1950	148
06x06	Bajo	Alto	2000	148
06x06	Bajo	Alto	0	130
06x06	Bajo	Alto	50	155
06x06	Bajo	Alto	100	164
06x06	Bajo	Alto	150	165
06x06	Bajo	Alto	200	168
06x06	Bajo	Alto	250	166
06x06	Bajo	Alto	300	167
06x06	Bajo	Alto	350	167
06x06	Bajo	Alto	400	168
06x06	Bajo	Alto	450	170
06x06	Bajo	Alto	500	168
06x06	Bajo	Alto	550	166
06x06	Bajo	Alto	600	166
06x06	Bajo	Alto	650	170
06x06	Bajo	Alto	700	168
06x06	Bajo	Alto	750	165
06x06	Bajo	Alto	800	164
06x06	Bajo	Alto	850	161
06x06	Bajo	Alto	900	163
06x06	Bajo	Alto	950	163
06x06	Bajo	Alto	1000	163
06x06	Bajo	Alto	1050	160
06x06	Bajo	Alto	1100	160
06x06	Bajo	Alto	1150	161
06x06	Bajo	Alto	1200	159
06x06	Bajo	Alto	1250	159
06x06	Bajo	Alto	1300	160
06x06	Bajo	Alto	1350	158
06x06	Bajo	Alto	1400	156
06x06	Bajo	Alto	1450	156
06x06	Bajo	Alto	1500	156
06x06	Bajo	Alto	1550	151
06x06	Bajo	Alto	1600	149
06x06	Bajo	Alto	1650	150
06x06	Bajo	Alto	1700	153
06x06	Bajo	Alto	1750	153
06x06	Bajo	Alto	1800	150
06x06	Bajo	Alto	1850	145
06x06	Bajo	Alto	1900	148
06x06	Bajo	Alto	1950	145
06x06	Bajo	Alto	2000	145
06x06	Bajo	Alto	0	142
06x06	Bajo	Alto	50	159
06x06	Bajo	Alto	100	162
06x06	Bajo	Alto	150	160
06x06	Bajo	Alto	200	157
06x06	Bajo	Alto	250	160
06x06	Bajo	Alto	300	162
06x06	Bajo	Alto	350	160
06x06	Bajo	Alto	400	163
06x06	Bajo	Alto	450	160
06x06	Bajo	Alto	500	165
06x06	Bajo	Alto	550	163
06x06	Bajo	Alto	600	166
06x06	Bajo	Alto	650	164
06x06	Bajo	Alto	700	165
06x06	Bajo	Alto	750	163
06x06	Bajo	Alto	800	160
06x06	Bajo	Alto	850	156
06x06	Bajo	Alto	900	153
06x06	Bajo	Alto	950	154
06x06	Bajo	Alto	1000	152
06x06	Bajo	Alto	1050	152
06x06	Bajo	Alto	1100	153
06x06	Bajo	Alto	1150	153
06x06	Bajo	Alto	1200	154
06x06	Bajo	Alto	1250	153
06x06	Bajo	Alto	1300	153
06x06	Bajo	Alto	1350	150
06x06	Bajo	Alto	1400	149
06x06	Bajo	Alto	1450	149
06x06	Bajo	Alto	1500	150
06x06	Bajo	Alto	1550	147
06x06	Bajo	Alto	1600	146
06x06	Bajo	Alto	1650	149
06x06	Bajo	Alto	1700	148
06x06	Bajo	Alto	1750	151
06x06	Bajo	Alto	1800	149
06x06	Bajo	Alto	1850	149
06x06	Bajo	Alto	1900	144
06x06	Bajo	Alto	1950	143
06x06	Bajo	Alto	2000	144
06x06	Bajo	Alto	0	131
06x06	Bajo	Alto	50	155
06x06	Bajo	Alto	100	163
06x06	Bajo	Alto	150	167
06x06	Bajo	Alto	200	167
06x06	Bajo	Alto	250	167
06x06	Bajo	Alto	300	166
06x06	Bajo	Alto	350	168
06x06	Bajo	Alto	400	164
06x06	Bajo	Alto	450	166
06x06	Bajo	Alto	500	168
06x06	Bajo	Alto	550	166
06x06	Bajo	Alto	600	167
06x06	Bajo	Alto	650	166
06x06	Bajo	Alto	700	165
06x06	Bajo	Alto	750	166
06x06	Bajo	Alto	800	165
06x06	Bajo	Alto	850	165
06x06	Bajo	Alto	900	162
06x06	Bajo	Alto	950	164
06x06	Bajo	Alto	1000	159
06x06	Bajo	Alto	1050	161
06x06	Bajo	Alto	1100	159
06x06	Bajo	Alto	1150	159
06x06	Bajo	Alto	1200	157
06x06	Bajo	Alto	1250	156
06x06	Bajo	Alto	1300	156
06x06	Bajo	Alto	1350	157
06x06	Bajo	Alto	1400	158
06x06	Bajo	Alto	1450	153
06x06	Bajo	Alto	1500	152
06x06	Bajo	Alto	1550	150
06x06	Bajo	Alto	1600	152
06x06	Bajo	Alto	1650	149
06x06	Bajo	Alto	1700	147
06x06	Bajo	Alto	1750	146
06x06	Bajo	Alto	1800	147
06x06	Bajo	Alto	1850	146
06x06	Bajo	Alto	1900	147
06x06	Bajo	Alto	1950	148
06x06	Bajo	Alto	2000	150
06x06	Bajo	Alto	0	146
06x06	Bajo	Alto	50	161
06x06	Bajo	Alto	100	166
06x06	Bajo	Alto	150	166
06x06	Bajo	Alto	200	168
06x06	Bajo	Alto	250	170
06x06	Bajo	Alto	300	170
06x06	Bajo	Alto	350	175
06x06	Bajo	Alto	400	176
06x06	Bajo	Alto	450	174
06x06	Bajo	Alto	500	173
06x06	Bajo	Alto	550	169
06x06	Bajo	Alto	600	171
06x06	Bajo	Alto	650	166
06x06	Bajo	Alto	700	170
06x06	Bajo	Alto	750	167
06x06	Bajo	Alto	800	169
06x06	Bajo	Alto	850	170
06x06	Bajo	Alto	900	168
06x06	Bajo	Alto	950	169
06x06	Bajo	Alto	1000	165
06x06	Bajo	Alto	1050	162
06x06	Bajo	Alto	1100	162
06x06	Bajo	Alto	1150	159
06x06	Bajo	Alto	1200	159
06x06	Bajo	Alto	1250	157
06x06	Bajo	Alto	1300	156
06x06	Bajo	Alto	1350	153
06x06	Bajo	Alto	1400	152
06x06	Bajo	Alto	1450	150
06x06	Bajo	Alto	1500	152
06x06	Bajo	Alto	1550	154
06x06	Bajo	Alto	1600	153
06x06	Bajo	Alto	1650	150
06x06	Bajo	Alto	1700	146
06x06	Bajo	Alto	1750	147
06x06	Bajo	Alto	1800	149
06x06	Bajo	Alto	1850	151
06x06	Bajo	Alto	1900	148
06x06	Bajo	Alto	1950	144
06x06	Bajo	Alto	2000	144
06x06	Bajo	Alto	0	143
06x06	Bajo	Alto	50	161
06x06	Bajo	Alto	100	164
06x06	Bajo	Alto	150	167
06x06	Bajo	Alto	200	163
06x06	Bajo	Alto	250	167
06x06	Bajo	Alto	300	172
06x06	Bajo	Alto	350	169
06x06	Bajo	Alto	400	168
06x06	Bajo	Alto	450	164
06x06	Bajo	Alto	500	164
06x06	Bajo	Alto	550	164
06x06	Bajo	Alto	600	162
06x06	Bajo	Alto	650	167
06x06	Bajo	Alto	700	164
06x06	Bajo	Alto	750	166
06x06	Bajo	Alto	800	163
06x06	Bajo	Alto	850	161
06x06	Bajo	Alto	900	158
06x06	Bajo	Alto	950	157
06x06	Bajo	Alto	1000	156
06x06	Bajo	Alto	1050	153
06x06	Bajo	Alto	1100	150
06x06	Bajo	Alto	1150	148
06x06	Bajo	Alto	1200	149
06x06	Bajo	Alto	1250	150
06x06	Bajo	Alto	1300	145
06x06	Bajo	Alto	1350	147
06x06	Bajo	Alto	1400	145
06x06	Bajo	Alto	1450	145
06x06	Bajo	Alto	1500	146
06x06	Bajo	Alto	1550	145
06x06	Bajo	Alto	1600	144
06x06	Bajo	Alto	1650	139
06x06	Bajo	Alto	1700	139
06x06	Bajo	Alto	1750	138
06x06	Bajo	Alto	1800	137
06x06	Bajo	Alto	1850	138
06x06	Bajo	Alto	1900	139
06x06	Bajo	Alto	1950	141
06x06	Bajo	Alto	2000	137
06x06	Bajo	Alto	0	143
06x06	Bajo	Alto	50	158
06x06	Bajo	Alto	100	172
06x06	Bajo	Alto	150	176
06x06	Bajo	Alto	200	174
06x06	Bajo	Alto	250	174
06x06	Bajo	Alto	300	174
06x06	Bajo	Alto	350	175
06x06	Bajo	Alto	400	172
06x06	Bajo	Alto	450	172
06x06	Bajo	Alto	500	173
06x06	Bajo	Alto	550	173
06x06	Bajo	Alto	600	173
06x06	Bajo	Alto	650	172
06x06	Bajo	Alto	700	172
06x06	Bajo	Alto	750	168
06x06	Bajo	Alto	800	166
06x06	Bajo	Alto	850	168
06x06	Bajo	Alto	900	166
06x06	Bajo	Alto	950	167
06x06	Bajo	Alto	1000	170
06x06	Bajo	Alto	1050	171
06x06	Bajo	Alto	1100	168
06x06	Bajo	Alto	1150	164
06x06	Bajo	Alto	1200	160
06x06	Bajo	Alto	1250	160
06x06	Bajo	Alto	1300	161
06x06	Bajo	Alto	1350	160
06x06	Bajo	Alto	1400	159
06x06	Bajo	Alto	1450	162
06x06	Bajo	Alto	1500	157
06x06	Bajo	Alto	1550	162
06x06	Bajo	Alto	1600	162
06x06	Bajo	Alto	1650	162
06x06	Bajo	Alto	1700	162
06x06	Bajo	Alto	1750	162
06x06	Bajo	Alto	1800	159
06x06	Bajo	Alto	1850	160
06x06	Bajo	Alto	1900	161
06x06	Bajo	Alto	1950	158
06x06	Bajo	Alto	2000	156
06x06	Bajo	Alto	0	133
06x06	Bajo	Alto	50	162
06x06	Bajo	Alto	100	162
06x06	Bajo	Alto	150	164
06x06	Bajo	Alto	200	162
06x06	Bajo	Alto	250	162
06x06	Bajo	Alto	300	160
06x06	Bajo	Alto	350	156
06x06	Bajo	Alto	400	156
06x06	Bajo	Alto	450	157
06x06	Bajo	Alto	500	160
06x06	Bajo	Alto	550	155
06x06	Bajo	Alto	600	156
06x06	Bajo	Alto	650	155
06x06	Bajo	Alto	700	154
06x06	Bajo	Alto	750	150
06x06	Bajo	Alto	800	146
06x06	Bajo	Alto	850	155
06x06	Bajo	Alto	900	149
06x06	Bajo	Alto	950	154
06x06	Bajo	Alto	1000	151
06x06	Bajo	Alto	1050	152
06x06	Bajo	Alto	1100	153
06x06	Bajo	Alto	1150	153
06x06	Bajo	Alto	1200	149
06x06	Bajo	Alto	1250	149
06x06	Bajo	Alto	1300	151
06x06	Bajo	Alto	1350	148
06x06	Bajo	Alto	1400	148
06x06	Bajo	Alto	1450	148
06x06	Bajo	Alto	1500	147
06x06	Bajo	Alto	1550	140
06x06	Bajo	Alto	1600	140
06x06	Bajo	Alto	1650	143
06x06	Bajo	Alto	1700	146
06x06	Bajo	Alto	1750	142
06x06	Bajo	Alto	1800	139
06x06	Bajo	Alto	1850	140
06x06	Bajo	Alto	1900	136
06x06	Bajo	Alto	1950	136
06x06	Bajo	Alto	2000	139
21x28	Medio	Medio	0	142
21x28	Medio	Medio	50	161
21x28	Medio	Medio	100	165
21x28	Medio	Medio	150	159
21x28	Medio	Medio	200	156
21x28	Medio	Medio	250	156
21x28	Medio	Medio	300	158
21x28	Medio	Medio	350	156
21x28	Medio	Medio	400	157
21x28	Medio	Medio	450	156
21x28	Medio	Medio	500	153
21x28	Medio	Medio	550	143
21x28	Medio	Medio	600	143
21x28	Medio	Medio	650	140
21x28	Medio	Medio	700	139
21x28	Medio	Medio	750	137
21x28	Medio	Medio	800	138
21x28	Medio	Medio	850	136
21x28	Medio	Medio	900	136
21x28	Medio	Medio	950	137
21x28	Medio	Medio	1000	135
21x28	Medio	Medio	1050	132
21x28	Medio	Medio	1100	131
21x28	Medio	Medio	1150	130
21x28	Medio	Medio	1200	131
21x28	Medio	Medio	1250	132
21x28	Medio	Medio	1300	128
21x28	Medio	Medio	1350	126
21x28	Medio	Medio	1400	125
21x28	Medio	Medio	1450	125
21x28	Medio	Medio	1500	126
21x28	Medio	Medio	1550	124
21x28	Medio	Medio	1600	126
21x28	Medio	Medio	1650	129
21x28	Medio	Medio	1700	125
21x28	Medio	Medio	1750	124
21x28	Medio	Medio	1800	125
21x28	Medio	Medio	1850	127
21x28	Medio	Medio	1900	125
21x28	Medio	Medio	1950	124
21x28	Medio	Medio	2000	124
21x28	Medio	Medio	0	151
21x28	Medio	Medio	50	163
21x28	Medio	Medio	100	159
21x28	Medio	Medio	150	160
21x28	Medio	Medio	200	157
21x28	Medio	Medio	250	151
21x28	Medio	Medio	300	150
21x28	Medio	Medio	350	147
21x28	Medio	Medio	400	148
21x28	Medio	Medio	450	147
21x28	Medio	Medio	500	143
21x28	Medio	Medio	550	138
21x28	Medio	Medio	600	139
21x28	Medio	Medio	650	136
21x28	Medio	Medio	700	138
21x28	Medio	Medio	750	133
21x28	Medio	Medio	800	129
21x28	Medio	Medio	850	129
21x28	Medio	Medio	900	127
21x28	Medio	Medio	950	130
21x28	Medio	Medio	1000	130
21x28	Medio	Medio	1050	130
21x28	Medio	Medio	1100	131
21x28	Medio	Medio	1150	123
21x28	Medio	Medio	1200	115
21x28	Medio	Medio	1250	120
21x28	Medio	Medio	1300	120
21x28	Medio	Medio	1350	118
21x28	Medio	Medio	1400	115
21x28	Medio	Medio	1450	120
21x28	Medio	Medio	1500	114
21x28	Medio	Medio	1550	118
21x28	Medio	Medio	1600	117
21x28	Medio	Medio	1650	117
21x28	Medio	Medio	1700	118
21x28	Medio	Medio	1750	113
21x28	Medio	Medio	1800	115
21x28	Medio	Medio	1850	114
21x28	Medio	Medio	1900	110
21x28	Medio	Medio	1950	106
21x28	Medio	Medio	2000	107
21x28	Medio	Medio	0	141
21x28	Medio	Medio	50	162
21x28	Medio	Medio	100	163
21x28	Medio	Medio	150	162
21x28	Medio	Medio	200	161
21x28	Medio	Medio	250	154
21x28	Medio	Medio	300	149
21x28	Medio	Medio	350	149
21x28	Medio	Medio	400	151
21x28	Medio	Medio	450	151
21x28	Medio	Medio	500	149
21x28	Medio	Medio	550	148
21x28	Medio	Medio	600	143
21x28	Medio	Medio	650	140
21x28	Medio	Medio	700	137
21x28	Medio	Medio	750	136
21x28	Medio	Medio	800	138
21x28	Medio	Medio	850	135
21x28	Medio	Medio	900	136
21x28	Medio	Medio	950	132
21x28	Medio	Medio	1000	128
21x28	Medio	Medio	1050	128
21x28	Medio	Medio	1100	127
21x28	Medio	Medio	1150	129
21x28	Medio	Medio	1200	128
21x28	Medio	Medio	1250	122
21x28	Medio	Medio	1300	122
21x28	Medio	Medio	1350	121
21x28	Medio	Medio	1400	125
21x28	Medio	Medio	1450	122
21x28	Medio	Medio	1500	121
21x28	Medio	Medio	1550	119
21x28	Medio	Medio	1600	115
21x28	Medio	Medio	1650	109
21x28	Medio	Medio	1700	109
21x28	Medio	Medio	1750	111
21x28	Medio	Medio	1800	112
21x28	Medio	Medio	1850	110
21x28	Medio	Medio	1900	114
21x28	Medio	Medio	1950	110
21x28	Medio	Medio	2000	108
21x28	Medio	Medio	0	140
21x28	Medio	Medio	50	157
21x28	Medio	Medio	100	153
21x28	Medio	Medio	150	149
21x28	Medio	Medio	200	146
21x28	Medio	Medio	250	151
21x28	Medio	Medio	300	152
21x28	Medio	Medio	350	149
21x28	Medio	Medio	400	150
21x28	Medio	Medio	450	148
21x28	Medio	Medio	500	147
21x28	Medio	Medio	550	146
21x28	Medio	Medio	600	144
21x28	Medio	Medio	650	137
21x28	Medio	Medio	700	130
21x28	Medio	Medio	750	125
21x28	Medio	Medio	800	122
21x28	Medio	Medio	850	119
21x28	Medio	Medio	900	124
21x28	Medio	Medio	950	124
21x28	Medio	Medio	1000	123
21x28	Medio	Medio	1050	122
21x28	Medio	Medio	1100	117
21x28	Medio	Medio	1150	120
21x28	Medio	Medio	1200	114
21x28	Medio	Medio	1250	110
21x28	Medio	Medio	1300	107
21x28	Medio	Medio	1350	108
21x28	Medio	Medio	1400	107
21x28	Medio	Medio	1450	107
21x28	Medio	Medio	1500	102
21x28	Medio	Medio	1550	101
21x28	Medio	Medio	1600	107
21x28	Medio	Medio	1650	104
21x28	Medio	Medio	1700	107
21x28	Medio	Medio	1750	102
21x28	Medio	Medio	1800	106
21x28	Medio	Medio	1850	106
21x28	Medio	Medio	1900	108
21x28	Medio	Medio	1950	106
21x28	Medio	Medio	2000	105
21x28	Medio	Medio	0	146
21x28	Medio	Medio	50	166
21x28	Medio	Medio	100	175
21x28	Medio	Medio	150	172
21x28	Medio	Medio	200	171
21x28	Medio	Medio	250	168
21x28	Medio	Medio	300	170
21x28	Medio	Medio	350	169
21x28	Medio	Medio	400	167
21x28	Medio	Medio	450	163
21x28	Medio	Medio	500	165
21x28	Medio	Medio	550	161
21x28	Medio	Medio	600	158
21x28	Medio	Medio	650	157
21x28	Medio	Medio	700	155
21x28	Medio	Medio	750	154
21x28	Medio	Medio	800	152
21x28	Medio	Medio	850	154
21x28	Medio	Medio	900	147
21x28	Medio	Medio	950	144
21x28	Medio	Medio	1000	137
21x28	Medio	Medio	1050	139
21x28	Medio	Medio	1100	139
21x28	Medio	Medio	1150	144
21x28	Medio	Medio	1200	143
21x28	Medio	Medio	1250	144
21x28	Medio	Medio	1300	141
21x28	Medio	Medio	1350	135
21x28	Medio	Medio	1400	133
21x28	Medio	Medio	1450	133
21x28	Medio	Medio	1500	132
21x28	Medio	Medio	1550	129
21x28	Medio	Medio	1600	127
21x28	Medio	Medio	1650	124
21x28	Medio	Medio	1700	128
21x28	Medio	Medio	1750	128
21x28	Medio	Medio	1800	126
21x28	Medio	Medio	1850	119
21x28	Medio	Medio	1900	120
21x28	Medio	Medio	1950	121
21x28	Medio	Medio	2000	124
21x28	Medio	Medio	0	149
21x28	Medio	Medio	50	166
21x28	Medio	Medio	100	170
21x28	Medio	Medio	150	172
21x28	Medio	Medio	200	171
21x28	Medio	Medio	250	170
21x28	Medio	Medio	300	171
21x28	Medio	Medio	350	169
21x28	Medio	Medio	400	165
21x28	Medio	Medio	450	163
21x28	Medio	Medio	500	161
21x28	Medio	Medio	550	154
21x28	Medio	Medio	600	151
21x28	Medio	Medio	650	152
21x28	Medio	Medio	700	150
21x28	Medio	Medio	750	148
21x28	Medio	Medio	800	142
21x28	Medio	Medio	850	139
21x28	Medio	Medio	900	141
21x28	Medio	Medio	950	136
21x28	Medio	Medio	1000	137
21x28	Medio	Medio	1050	136
21x28	Medio	Medio	1100	133
21x28	Medio	Medio	1150	131
21x28	Medio	Medio	1200	129
21x28	Medio	Medio	1250	126
21x28	Medio	Medio	1300	124
21x28	Medio	Medio	1350	124
21x28	Medio	Medio	1400	124
21x28	Medio	Medio	1450	122
21x28	Medio	Medio	1500	121
21x28	Medio	Medio	1550	120
21x28	Medio	Medio	1600	118
21x28	Medio	Medio	1650	118
21x28	Medio	Medio	1700	112
21x28	Medio	Medio	1750	112
21x28	Medio	Medio	1800	111
21x28	Medio	Medio	1850	111
21x28	Medio	Medio	1900	110
21x28	Medio	Medio	1950	105
21x28	Medio	Medio	2000	105
21x28	Medio	Medio	0	138
21x28	Medio	Medio	50	155
21x28	Medio	Medio	100	158
21x28	Medio	Medio	150	160
21x28	Medio	Medio	200	152
21x28	Medio	Medio	250	155
