Particula	Nombre	Area	Tamaño
48x12	c	57600	40
48x12	c	57600	27
48x12	c	57600	11
48x12	c	57600	11
48x12	c	57600	3
48x12	c	57600	24
48x12	c	57600	12
48x12	c	57600	8
48x12	c	57600	16
48x12	c	57600	4
48x12	c	57600	15
48x12	c	57600	12
48x12	c	57600	27
48x12	c	57600	7
48x12	c	57600	15
48x12	c	57600	12
48x12	c	57600	26
48x12	c	57600	8
48x12	c	57600	5
48x12	c	57600	27
48x12	c	57600	17
48x12	c	57600	17
48x12	c	57600	7
48x12	c	57600	3
48x12	c	57600	7
48x12	c	57600	7
48x12	c	57600	6
48x12	c	57600	15
48x12	c	57600	21
48x12	c	57600	9
48x12	c	57600	8
48x12	c	57600	13
48x12	c	57600	2
48x12	c	57600	8
48x12	c	57600	7
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	5
48x12	c	57600	6
48x12	c	57600	9
48x12	c	57600	14
48x12	c	57600	12
48x12	c	57600	3
48x12	c	57600	12
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	5
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	16
48x12	c	57600	6
48x12	c	57600	41
48x12	c	57600	20
48x12	c	57600	55
48x12	c	57600	13
48x12	c	57600	9
48x12	c	57600	3
48x12	c	57600	36
48x12	c	57600	6
48x12	c	57600	12
48x12	c	57600	7
48x12	c	57600	8
48x12	c	57600	25
48x12	c	57600	11
48x12	c	57600	10
48x12	c	57600	9
48x12	c	57600	39
48x12	c	57600	38
48x12	c	57600	17
48x12	c	57600	16
48x12	c	57600	8
48x12	c	57600	9
48x12	c	57600	8
48x12	c	57600	11
48x12	c	57600	12
48x12	c	57600	17
48x12	c	57600	3
48x12	c	57600	11
48x12	c	57600	7
48x12	c	57600	7
48x12	c	57600	9
48x12	c	57600	14
48x12	c	57600	8
48x12	c	57600	7
48x12	c	57600	11
48x12	c	57600	2
48x12	c	57600	5
48x12	c	57600	6
48x12	c	57600	8
48x12	c	57600	23
48x12	c	57600	11
48x12	c	57600	8
48x12	c	57600	4
48x12	c	57600	7
48x12	c	57600	2
48x12	c	57600	12
48x12	c	57600	5
48x12	c	57600	5
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	5
48x12	c	57600	5
48x12	c	57600	4
48x12	c	57600	4
48x12	c	57600	4
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	24
48x12	c	57600	2
48x12	c	57600	23
48x12	c	57600	7
48x12	c	57600	13
48x12	c	57600	8
48x12	c	57600	12
48x12	c	57600	7
48x12	c	57600	34
48x12	c	57600	11
48x12	c	57600	6
48x12	c	57600	34
48x12	c	57600	36
48x12	c	57600	24
48x12	c	57600	30
48x12	c	57600	6
48x12	c	57600	16
48x12	c	57600	16
48x12	c	57600	5
48x12	c	57600	32
48x12	c	57600	15
48x12	c	57600	10
48x12	c	57600	39
48x12	c	57600	8
48x12	c	57600	14
48x12	c	57600	4
48x12	c	57600	3
48x12	c	57600	21
48x12	c	57600	2
48x12	c	57600	20
48x12	c	57600	10
48x12	c	57600	8
48x12	c	57600	10
48x12	c	57600	10
48x12	c	57600	2
48x12	c	57600	33
48x12	c	57600	8
48x12	c	57600	11
48x12	c	57600	2
48x12	c	57600	11
48x12	c	57600	6
48x12	c	57600	2
48x12	c	57600	9
48x12	c	57600	3
48x12	c	57600	5
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	11
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	6
48x12	c	57600	7
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	12
48x12	c	57600	26
48x12	c	57600	20
48x12	c	57600	18
48x12	c	57600	17
48x12	c	57600	11
48x12	c	57600	27
48x12	c	57600	25
48x12	c	57600	28
48x12	c	57600	27
48x12	c	57600	11
48x12	c	57600	6
48x12	c	57600	22
48x12	c	57600	9
48x12	c	57600	42
48x12	c	57600	33
48x12	c	57600	16
48x12	c	57600	10
48x12	c	57600	18
48x12	c	57600	2
48x12	c	57600	31
48x12	c	57600	19
48x12	c	57600	17
48x12	c	57600	13
48x12	c	57600	4
48x12	c	57600	5
48x12	c	57600	8
48x12	c	57600	12
48x12	c	57600	13
48x12	c	57600	6
48x12	c	57600	30
48x12	c	57600	10
48x12	c	57600	9
48x12	c	57600	5
48x12	c	57600	4
48x12	c	57600	15
48x12	c	57600	9
48x12	c	57600	2
48x12	c	57600	12
48x12	c	57600	5
48x12	c	57600	3
48x12	c	57600	13
48x12	c	57600	3
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	5
48x12	c	57600	5
48x12	c	57600	2
48x12	c	57600	8
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	5
48x12	c	57600	6
48x12	c	57600	3
48x12	c	57600	13
48x12	c	57600	25
48x12	c	57600	72
48x12	c	57600	7
48x12	c	57600	12
48x12	c	57600	19
48x12	c	57600	31
48x12	c	57600	10
48x12	c	57600	56
48x12	c	57600	7
48x12	c	57600	20
48x12	c	57600	13
48x12	c	57600	14
48x12	c	57600	6
48x12	c	57600	2
48x12	c	57600	11
48x12	c	57600	9
48x12	c	57600	17
48x12	c	57600	26
48x12	c	57600	4
48x12	c	57600	13
48x12	c	57600	7
48x12	c	57600	25
48x12	c	57600	12
48x12	c	57600	10
48x12	c	57600	25
48x12	c	57600	24
48x12	c	57600	14
48x12	c	57600	16
48x12	c	57600	7
48x12	c	57600	10
48x12	c	57600	11
48x12	c	57600	13
48x12	c	57600	12
48x12	c	57600	5
48x12	c	57600	8
48x12	c	57600	23
48x12	c	57600	2
48x12	c	57600	10
48x12	c	57600	13
48x12	c	57600	3
48x12	c	57600	6
48x12	c	57600	3
48x12	c	57600	11
48x12	c	57600	6
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	2
3x30	d	729	10
3x30	d	729	4
3x30	d	729	15
3x30	d	729	6
3x30	d	729	7
3x30	d	729	4
3x30	d	729	8
3x30	d	729	3
3x30	d	729	2
3x30	d	729	8
3x30	d	729	3
3x30	d	729	16
3x30	d	729	4
3x30	d	729	2
3x30	d	729	6
3x30	d	729	11
3x30	d	729	3
3x30	d	729	6
3x30	d	729	5
3x30	d	729	2
3x30	d	729	6
3x30	d	729	8
3x30	d	729	5
3x30	d	729	6
3x30	d	729	9
3x30	d	729	2
3x30	d	729	4
3x30	d	729	3
3x30	d	729	27
3x30	d	729	4
3x30	d	729	3
3x30	d	729	6
3x30	d	729	6
3x30	d	729	9
3x30	d	729	4
3x30	d	729	8
3x30	d	729	2
3x30	d	729	3
3x30	d	729	5
3x30	d	729	6
3x30	d	729	4
3x30	d	729	2
3x30	d	729	14
3x30	d	729	2
3x30	d	729	5
3x30	d	729	4
3x30	d	729	2
3x30	d	729	6
3x30	d	729	4
3x30	d	729	6
3x30	d	729	5
3x30	d	729	19
3x30	d	729	2
3x30	d	729	6
3x30	d	729	6
3x30	d	729	5
3x30	d	729	3
3x30	d	729	12
3x30	d	729	2
3x30	d	729	4
3x30	d	729	13
3x30	d	729	3
3x30	d	729	7
3x30	d	729	3
3x30	d	729	12
3x30	d	729	3
3x30	d	729	5
3x30	d	729	2
3x30	d	729	12
3x30	d	729	2
3x30	d	729	3
3x30	d	729	11
3x30	d	729	10
3x30	d	729	3
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	8
3x30	d	729	4
3x30	d	729	6
3x30	d	729	14
3x30	d	729	2
3x30	d	729	4
3x30	d	729	5
3x30	d	729	4
3x30	d	729	3
3x30	d	729	3
3x30	d	729	8
3x30	d	729	2
3x30	d	729	6
3x30	d	729	3
3x30	d	729	6
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	6
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	4
3x30	d	729	3
3x30	d	729	2
3x30	d	729	4
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	15
3x30	d	729	2
3x30	d	729	9
3x30	d	729	5
3x30	d	729	6
3x30	d	729	9
3x30	d	729	3
3x30	d	729	18
3x30	d	729	2
3x30	d	729	11
3x30	d	729	12
3x30	d	729	8
3x30	d	729	20
3x30	d	729	12
3x30	d	729	10
3x30	d	729	4
3x30	d	729	6
3x30	d	729	5
3x30	d	729	6
3x30	d	729	6
3x30	d	729	7
3x30	d	729	4
3x30	d	729	3
3x30	d	729	7
3x30	d	729	7
3x30	d	729	5
3x30	d	729	11
3x30	d	729	2
3x30	d	729	4
3x30	d	729	4
3x30	d	729	4
3x30	d	729	5
3x30	d	729	8
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	6
3x30	d	729	7
3x30	d	729	9
3x30	d	729	4
3x30	d	729	15
3x30	d	729	8
3x30	d	729	4
3x30	d	729	9
3x30	d	729	2
3x30	d	729	2
3x30	d	729	7
3x30	d	729	2
3x30	d	729	5
3x30	d	729	5
3x30	d	729	6
3x30	d	729	10
3x30	d	729	2
3x30	d	729	6
3x30	d	729	2
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	7
3x30	d	729	8
3x30	d	729	4
3x30	d	729	4
3x30	d	729	4
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	5
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	7
3x30	d	729	2
3x30	d	729	7
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	7
3x30	d	729	4
3x30	d	729	2
3x30	d	729	5
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	3
3x30	d	729	8
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	6
3x30	d	729	5
3x30	d	729	4
3x30	d	729	4
3x30	d	729	5
3x30	d	729	5
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
3x30	d	729	7
3x30	d	729	3
3x30	d	729	7
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	8
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	3
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	4
3x30	d	729	3
3x30	d	729	14
3x30	d	729	26
3x30	d	729	7
3x30	d	729	2
3x30	d	729	3
3x30	d	729	3
3x30	d	729	4
3x30	d	729	3
3x30	d	729	9
3x30	d	729	9
3x30	d	729	7
3x30	d	729	3
3x30	d	729	2
3x30	d	729	15
3x30	d	729	5
3x30	d	729	8
3x30	d	729	4
3x30	d	729	7
3x30	d	729	6
3x30	d	729	7
3x30	d	729	3
3x30	d	729	3
3x30	d	729	4
3x30	d	729	3
3x30	d	729	10
3x30	d	729	3
3x30	d	729	9
3x30	d	729	3
3x30	d	729	12
3x30	d	729	4
3x30	d	729	5
3x30	d	729	2
3x30	d	729	3
3x30	d	729	4
3x30	d	729	4
3x30	d	729	11
3x30	d	729	2
3x30	d	729	2
3x30	d	729	7
3x30	d	729	4
3x30	d	729	3
3x30	d	729	2
3x30	d	729	13
3x30	d	729	6
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	10
3x30	d	729	2
3x30	d	729	8
3x30	d	729	3
3x30	d	729	3
3x30	d	729	5
3x30	d	729	15
3x30	d	729	3
3x30	d	729	14
3x30	d	729	7
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	12
3x30	d	729	15
3x30	d	729	6
3x30	d	729	12
3x30	d	729	7
3x30	d	729	4
3x30	d	729	2
3x30	d	729	7
3x30	d	729	3
3x30	d	729	3
3x30	d	729	4
3x30	d	729	5
3x30	d	729	2
3x30	d	729	3
3x30	d	729	5
3x30	d	729	7
3x30	d	729	3
3x30	d	729	2
3x30	d	729	6
3x30	d	729	5
3x30	d	729	9
3x30	d	729	4
3x30	d	729	8
3x30	d	729	5
3x30	d	729	2
3x30	d	729	7
3x30	d	729	2
3x30	d	729	5
3x30	d	729	3
3x30	d	729	9
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	6
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	5
3x30	d	729	3
3x30	d	729	6
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	5
3x30	d	729	4
3x30	d	729	3
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	6
3x30	d	729	9
3x30	d	729	16
3x30	d	729	19
3x30	d	729	3
3x30	d	729	15
3x30	d	729	2
3x30	d	729	7
3x30	d	729	5
3x30	d	729	4
3x30	d	729	3
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	8
3x30	d	729	7
3x30	d	729	5
3x30	d	729	15
3x30	d	729	4
3x30	d	729	5
3x30	d	729	3
3x30	d	729	6
3x30	d	729	4
3x30	d	729	19
3x30	d	729	9
3x30	d	729	6
3x30	d	729	9
3x30	d	729	13
3x30	d	729	3
3x30	d	729	6
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	7
3x30	d	729	6
3x30	d	729	5
3x30	d	729	14
3x30	d	729	10
3x30	d	729	2
3x30	d	729	3
3x30	d	729	7
3x30	d	729	6
3x30	d	729	3
3x30	d	729	3
3x30	d	729	4
3x30	d	729	9
3x30	d	729	4
3x30	d	729	30
3x30	d	729	5
3x30	d	729	7
3x30	d	729	2
3x30	d	729	6
3x30	d	729	2
3x30	d	729	4
3x30	d	729	14
3x30	d	729	2
3x30	d	729	7
3x30	d	729	9
3x30	d	729	2
3x30	d	729	4
3x30	d	729	9
3x30	d	729	7
3x30	d	729	6
3x30	d	729	3
3x30	d	729	6
3x30	d	729	6
3x30	d	729	3
3x30	d	729	4
3x30	d	729	4
3x30	d	729	2
3x30	d	729	6
3x30	d	729	10
3x30	d	729	5
3x30	d	729	7
3x30	d	729	2
3x30	d	729	6
3x30	d	729	10
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	9
3x30	d	729	4
3x30	d	729	2
3x30	d	729	9
3x30	d	729	2
3x30	d	729	4
3x30	d	729	8
3x30	d	729	2
3x30	d	729	5
3x30	d	729	4
3x30	d	729	8
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	4
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	10
3x30	d	729	9
3x30	d	729	3
3x30	d	729	8
3x30	d	729	4
3x30	d	729	15
3x30	d	729	6
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	12
3x30	d	729	5
3x30	d	729	3
3x30	d	729	10
3x30	d	729	6
3x30	d	729	5
3x30	d	729	6
3x30	d	729	3
3x30	d	729	4
3x30	d	729	6
3x30	d	729	3
3x30	d	729	2
3x30	d	729	12
3x30	d	729	6
3x30	d	729	16
3x30	d	729	8
3x30	d	729	2
3x30	d	729	10
3x30	d	729	12
3x30	d	729	3
3x30	d	729	19
3x30	d	729	5
3x30	d	729	6
3x30	d	729	4
3x30	d	729	7
3x30	d	729	3
3x30	d	729	16
3x30	d	729	16
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	6
3x30	d	729	3
3x30	d	729	8
3x30	d	729	6
3x30	d	729	3
3x30	d	729	4
3x30	d	729	9
3x30	d	729	10
3x30	d	729	5
3x30	d	729	3
3x30	d	729	6
3x30	d	729	4
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	17
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	6
3x30	d	729	9
3x30	d	729	2
3x30	d	729	4
3x30	d	729	6
3x30	d	729	6
3x30	d	729	10
3x30	d	729	4
3x30	d	729	9
3x30	d	729	10
3x30	d	729	8
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	5
3x30	d	729	3
3x30	d	729	5
3x30	d	729	5
3x30	d	729	2
3x30	d	729	10
3x30	d	729	4
3x30	d	729	2
3x30	d	729	3
3x30	d	729	5
3x30	d	729	7
3x30	d	729	4
3x30	d	729	6
3x30	d	729	3
3x30	d	729	3
3x30	d	729	4
3x30	d	729	2
3x30	d	729	4
3x30	d	729	5
3x30	d	729	7
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	3
3x30	d	729	5
3x30	d	729	2
3x30	d	729	4
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	3
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	10
3x30	d	729	5
3x30	d	729	8
3x30	d	729	4
3x30	d	729	12
3x30	d	729	7
3x30	d	729	11
3x30	d	729	9
3x30	d	729	10
3x30	d	729	4
3x30	d	729	10
3x30	d	729	7
3x30	d	729	6
3x30	d	729	10
3x30	d	729	7
3x30	d	729	5
3x30	d	729	8
3x30	d	729	5
3x30	d	729	4
3x30	d	729	10
3x30	d	729	3
3x30	d	729	5
3x30	d	729	5
3x30	d	729	3
3x30	d	729	4
3x30	d	729	5
3x30	d	729	9
3x30	d	729	8
3x30	d	729	5
3x30	d	729	3
3x30	d	729	3
3x30	d	729	11
3x30	d	729	2
3x30	d	729	2
3x30	d	729	6
3x30	d	729	18
3x30	d	729	3
3x30	d	729	11
3x30	d	729	4
3x30	d	729	2
3x30	d	729	8
3x30	d	729	7
3x30	d	729	2
3x30	d	729	8
3x30	d	729	11
3x30	d	729	2
3x30	d	729	2
3x30	d	729	7
3x30	d	729	8
3x30	d	729	2
3x30	d	729	6
3x30	d	729	7
3x30	d	729	4
3x30	d	729	2
3x30	d	729	3
3x30	d	729	8
3x30	d	729	4
3x30	d	729	2
3x30	d	729	6
3x30	d	729	4
3x30	d	729	2
3x30	d	729	6
3x30	d	729	4
3x30	d	729	6
3x30	d	729	3
3x30	d	729	6
3x30	d	729	3
3x30	d	729	6
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
3x30	d	729	5
3x30	d	729	2
3x30	d	729	2
3x30	d	729	8
3x30	d	729	8
3x30	d	729	3
3x30	d	729	5
3x30	d	729	3
3x30	d	729	5
3x30	d	729	9
3x30	d	729	4
3x30	d	729	2
3x30	d	729	3
3x30	d	729	13
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	9
3x30	d	729	4
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
3x30	d	729	5
3x30	d	729	3
3x30	d	729	6
3x30	d	729	3
3x30	d	729	4
3x30	d	729	5
3x30	d	729	3
3x30	d	729	3
3x30	d	729	5
3x30	d	729	5
3x30	d	729	4
3x30	d	729	2
3x30	d	729	6
3x30	d	729	5
3x30	d	729	4
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	3
3x30	d	729	7
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	8
3x30	d	729	16
3x30	d	729	5
3x30	d	729	10
3x30	d	729	2
3x30	d	729	4
3x30	d	729	3
3x30	d	729	14
3x30	d	729	3
3x30	d	729	6
3x30	d	729	10
3x30	d	729	5
3x30	d	729	9
3x30	d	729	4
3x30	d	729	4
3x30	d	729	11
3x30	d	729	5
3x30	d	729	8
3x30	d	729	2
3x30	d	729	4
3x30	d	729	10
3x30	d	729	6
3x30	d	729	2
3x30	d	729	12
3x30	d	729	3
3x30	d	729	8
3x30	d	729	11
3x30	d	729	2
3x30	d	729	6
3x30	d	729	4
3x30	d	729	5
3x30	d	729	5
3x30	d	729	5
3x30	d	729	5
3x30	d	729	3
3x30	d	729	3
3x30	d	729	4
3x30	d	729	8
3x30	d	729	4
3x30	d	729	4
3x30	d	729	9
3x30	d	729	10
3x30	d	729	3
3x30	d	729	3
3x30	d	729	4
3x30	d	729	12
3x30	d	729	6
3x30	d	729	5
3x30	d	729	2
3x30	d	729	5
3x30	d	729	2
3x30	d	729	4
3x30	d	729	7
3x30	d	729	6
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	5
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	9
3x30	d	729	6
3x30	d	729	6
3x30	d	729	26
3x30	d	729	2
3x30	d	729	3
3x30	d	729	7
3x30	d	729	14
3x30	d	729	2
3x30	d	729	6
3x30	d	729	8
3x30	d	729	2
3x30	d	729	7
3x30	d	729	3
3x30	d	729	4
3x30	d	729	10
3x30	d	729	10
3x30	d	729	5
3x30	d	729	3
3x30	d	729	2
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	5
3x30	d	729	6
3x30	d	729	3
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	5
3x30	d	729	9
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	10
3x30	d	729	3
3x30	d	729	6
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	3
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	5
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	6
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	11
3x30	d	729	14
3x30	d	729	23
3x30	d	729	3
3x30	d	729	9
3x30	d	729	4
3x30	d	729	3
3x30	d	729	2
3x30	d	729	19
3x30	d	729	13
3x30	d	729	2
3x30	d	729	3
3x30	d	729	4
3x30	d	729	7
3x30	d	729	5
3x30	d	729	10
3x30	d	729	5
3x30	d	729	5
3x30	d	729	9
3x30	d	729	7
3x30	d	729	4
3x30	d	729	8
3x30	d	729	2
3x30	d	729	7
3x30	d	729	17
3x30	d	729	10
3x30	d	729	9
3x30	d	729	9
3x30	d	729	5
3x30	d	729	9
3x30	d	729	6
3x30	d	729	6
3x30	d	729	8
3x30	d	729	8
3x30	d	729	8
3x30	d	729	3
3x30	d	729	5
3x30	d	729	6
3x30	d	729	9
3x30	d	729	4
3x30	d	729	11
3x30	d	729	2
3x30	d	729	9
3x30	d	729	7
3x30	d	729	6
3x30	d	729	4
3x30	d	729	3
3x30	d	729	5
3x30	d	729	8
3x30	d	729	5
3x30	d	729	7
3x30	d	729	4
3x30	d	729	6
3x30	d	729	4
3x30	d	729	4
3x30	d	729	2
3x30	d	729	3
3x30	d	729	6
3x30	d	729	6
3x30	d	729	12
3x30	d	729	8
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	4
3x30	d	729	5
3x30	d	729	5
3x30	d	729	13
3x30	d	729	2
3x30	d	729	6
3x30	d	729	8
3x30	d	729	3
3x30	d	729	9
3x30	d	729	2
3x30	d	729	3
3x30	d	729	4
3x30	d	729	4
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	3
3x30	d	729	5
3x30	d	729	6
3x30	d	729	5
3x30	d	729	2
3x30	d	729	5
3x30	d	729	10
3x30	d	729	5
3x30	d	729	5
3x30	d	729	4
3x30	d	729	2
3x30	d	729	4
3x30	d	729	8
3x30	d	729	3
3x30	d	729	3
3x30	d	729	2
3x30	d	729	2
3x30	d	729	2
3x30	d	729	3
3x30	d	729	4
3x30	d	729	2
3x30	d	729	2
3x30	d	729	4
3x30	d	729	3
3x30	d	729	3
3x30	d	729	5
3x30	d	729	2
3x30	d	729	4
3x30	d	729	2
3x30	d	729	4
3x30	d	729	4
3x30	d	729	2
3x30	d	729	3
3x30	d	729	2
3x30	d	729	10
3x30	d	729	2
3x30	d	729	9
3x30	d	729	17
3x30	d	729	5
3x30	d	729	11
3x30	d	729	9
3x30	d	729	5
3x30	d	729	23
3x30	d	729	2
3x30	d	729	14
3x30	d	729	9
3x30	d	729	8
3x30	d	729	2
3x30	d	729	22
3x30	d	729	5
3x30	d	729	7
3x30	d	729	3
3x30	d	729	4
3x30	d	729	7
3x30	d	729	7
3x30	d	729	14
3x30	d	729	7
3x30	d	729	4
3x30	d	729	3
3x30	d	729	3
3x30	d	729	11
3x30	d	729	8
3x30	d	729	2
3x30	d	729	5
3x30	d	729	3
3x30	d	729	6
3x30	d	729	7
3x30	d	729	9
3x30	d	729	9
3x30	d	729	3
3x30	d	729	8
3x30	d	729	9
3x30	d	729	3
3x30	d	729	4
3x30	d	729	3
3x30	d	729	4
3x30	d	729	8
3x30	d	729	6
3x30	d	729	5
3x30	d	729	3
3x30	d	729	4
3x30	d	729	3
3x30	d	729	9
3x30	d	729	10
3x30	d	729	9
3x30	d	729	3
3x30	d	729	3
3x30	d	729	3
