Obstaculo	Tamaño	Densidad	MCS	Tamaño_ag
03x59	Bajo	Bajo	100	7.2
03x59	Bajo	Bajo	150	7.6
03x59	Bajo	Bajo	200	9.8
03x59	Bajo	Bajo	250	10
03x59	Bajo	Bajo	300	10.4
03x59	Bajo	Bajo	350	11
03x59	Bajo	Bajo	400	11
03x59	Bajo	Bajo	450	12
03x59	Bajo	Bajo	500	11.4
03x59	Bajo	Bajo	550	11.6
03x59	Bajo	Bajo	600	12.4
03x59	Bajo	Bajo	650	12.4
03x59	Bajo	Bajo	700	12.2
03x59	Bajo	Bajo	750	12.4
03x59	Bajo	Bajo	800	12.2
03x59	Bajo	Bajo	850	11.8
03x59	Bajo	Bajo	900	11.8
03x59	Bajo	Bajo	950	12.4
03x59	Bajo	Bajo	1000	12.8
03x59	Bajo	Bajo	1050	12.2
03x59	Bajo	Bajo	1100	12.8
03x59	Bajo	Bajo	1150	12.8
03x59	Bajo	Bajo	1200	12.8
03x59	Bajo	Bajo	1250	12.8
03x59	Bajo	Bajo	1300	12.8
03x59	Bajo	Bajo	1350	12.6
03x59	Bajo	Bajo	1400	13
03x59	Bajo	Bajo	1450	13
03x59	Bajo	Bajo	1500	13
03x59	Bajo	Bajo	1550	12.8
03x59	Bajo	Bajo	1600	13.6
03x59	Bajo	Bajo	1650	14.8
03x59	Bajo	Bajo	1700	13.4
03x59	Bajo	Bajo	1750	13.2
03x59	Bajo	Bajo	1800	12.8
03x59	Bajo	Bajo	1850	13.4
03x59	Bajo	Bajo	1900	12.6
03x59	Bajo	Bajo	1950	12.8
03x59	Bajo	Bajo	2000	14
03x59	Bajo	Bajo	0	6.8
03x59	Bajo	Bajo	50	9.4
03x59	Bajo	Bajo	100	9.2
03x59	Bajo	Bajo	150	9.4
03x59	Bajo	Bajo	200	9.6
03x59	Bajo	Bajo	250	9.8
03x59	Bajo	Bajo	300	10.2
03x59	Bajo	Bajo	350	11.6
03x59	Bajo	Bajo	400	12.8
03x59	Bajo	Bajo	450	14.2
03x59	Bajo	Bajo	500	11
03x59	Bajo	Bajo	550	11
03x59	Bajo	Bajo	600	10.4
03x59	Bajo	Bajo	650	10.4
03x59	Bajo	Bajo	700	10.4
03x59	Bajo	Bajo	750	14.4
03x59	Bajo	Bajo	800	12.6
03x59	Bajo	Bajo	850	13.2
03x59	Bajo	Bajo	900	14.8
03x59	Bajo	Bajo	950	13.6
03x59	Bajo	Bajo	1000	16.2
03x59	Bajo	Bajo	1050	15
03x59	Bajo	Bajo	1100	16
03x59	Bajo	Bajo	1150	16.6
03x59	Bajo	Bajo	1200	17
03x59	Bajo	Bajo	1250	17.2
03x59	Bajo	Bajo	1300	17.4
03x59	Bajo	Bajo	1350	16.8
03x59	Bajo	Bajo	1400	17
03x59	Bajo	Bajo	1450	15
03x59	Bajo	Bajo	1500	14
03x59	Bajo	Bajo	1550	15
03x59	Bajo	Bajo	1600	15
03x59	Bajo	Bajo	1650	15.6
03x59	Bajo	Bajo	1700	19.6
03x59	Bajo	Bajo	1750	18.8
03x59	Bajo	Bajo	1800	18.6
03x59	Bajo	Bajo	1850	19.4
03x59	Bajo	Bajo	1900	19.6
03x59	Bajo	Bajo	1950	19.2
03x59	Bajo	Bajo	2000	19.8
03x59	Bajo	Bajo	0	6.6
03x59	Bajo	Bajo	50	8.2
03x59	Bajo	Bajo	100	9.8
03x59	Bajo	Bajo	150	10.2
03x59	Bajo	Bajo	200	9
03x59	Bajo	Bajo	250	9.2
03x59	Bajo	Bajo	300	9.2
03x59	Bajo	Bajo	350	10.6
03x59	Bajo	Bajo	400	11.6
03x59	Bajo	Bajo	450	12.2
03x59	Bajo	Bajo	500	13.4
03x59	Bajo	Bajo	550	13.6
03x59	Bajo	Bajo	600	11.8
03x59	Bajo	Bajo	650	11.4
03x59	Bajo	Bajo	700	12
03x59	Bajo	Bajo	750	11.2
03x59	Bajo	Bajo	800	12
03x59	Bajo	Bajo	850	11.6
03x59	Bajo	Bajo	900	12.2
03x59	Bajo	Bajo	950	12.4
03x59	Bajo	Bajo	1000	13
03x59	Bajo	Bajo	1050	15.6
03x59	Bajo	Bajo	1100	15.2
03x59	Bajo	Bajo	1150	16.4
03x59	Bajo	Bajo	1200	18.6
03x59	Bajo	Bajo	1250	18.4
03x59	Bajo	Bajo	1300	17.4
03x59	Bajo	Bajo	1350	18.4
03x59	Bajo	Bajo	1400	18.8
03x59	Bajo	Bajo	1450	19.2
03x59	Bajo	Bajo	1500	20
03x59	Bajo	Bajo	1550	16.2
03x59	Bajo	Bajo	1600	15.2
03x59	Bajo	Bajo	1650	16.4
03x59	Bajo	Bajo	1700	14.4
03x59	Bajo	Bajo	1750	14.6
03x59	Bajo	Bajo	1800	14.6
03x59	Bajo	Bajo	1850	17.8
03x59	Bajo	Bajo	1900	16.4
03x59	Bajo	Bajo	1950	16.8
03x59	Bajo	Bajo	2000	15.6
03x59	Bajo	Bajo	0	6
03x59	Bajo	Bajo	50	7.4
03x59	Bajo	Bajo	100	7.8
03x59	Bajo	Bajo	150	8.2
03x59	Bajo	Bajo	200	9
03x59	Bajo	Bajo	250	9
03x59	Bajo	Bajo	300	9
03x59	Bajo	Bajo	350	9
03x59	Bajo	Bajo	400	9
03x59	Bajo	Bajo	450	9.4
03x59	Bajo	Bajo	500	9.6
03x59	Bajo	Bajo	550	9.8
03x59	Bajo	Bajo	600	11
03x59	Bajo	Bajo	650	10.4
03x59	Bajo	Bajo	700	12.6
03x59	Bajo	Bajo	750	11.2
03x59	Bajo	Bajo	800	12
03x59	Bajo	Bajo	850	11.6
03x59	Bajo	Bajo	900	12.8
03x59	Bajo	Bajo	950	12.8
03x59	Bajo	Bajo	1000	12
03x59	Bajo	Bajo	1050	14.2
03x59	Bajo	Bajo	1100	14.2
03x59	Bajo	Bajo	1150	14.6
03x59	Bajo	Bajo	1200	14.4
03x59	Bajo	Bajo	1250	13.6
03x59	Bajo	Bajo	1300	14
03x59	Bajo	Bajo	1350	14
03x59	Bajo	Bajo	1400	14.6
03x59	Bajo	Bajo	1450	13.8
03x59	Bajo	Bajo	1500	13.4
03x59	Bajo	Bajo	1550	13.4
03x59	Bajo	Bajo	1600	13.6
03x59	Bajo	Bajo	1650	15.6
03x59	Bajo	Bajo	1700	15.6
03x59	Bajo	Bajo	1750	15.6
03x59	Bajo	Bajo	1800	14.4
03x59	Bajo	Bajo	1850	14.2
03x59	Bajo	Bajo	1900	14.8
03x59	Bajo	Bajo	1950	14.2
03x59	Bajo	Bajo	2000	14.2
03x59	Bajo	Bajo	0	6
03x59	Bajo	Bajo	50	7.6
03x59	Bajo	Bajo	100	8.8
03x59	Bajo	Bajo	150	9.2
03x59	Bajo	Bajo	200	9.4
03x59	Bajo	Bajo	250	10
03x59	Bajo	Bajo	300	10
03x59	Bajo	Bajo	350	10
03x59	Bajo	Bajo	400	10.2
03x59	Bajo	Bajo	450	11.2
03x59	Bajo	Bajo	500	11.4
03x59	Bajo	Bajo	550	10.8
03x59	Bajo	Bajo	600	11
03x59	Bajo	Bajo	650	11.2
03x59	Bajo	Bajo	700	11.6
03x59	Bajo	Bajo	750	11.4
03x59	Bajo	Bajo	800	11.2
03x59	Bajo	Bajo	850	11.6
03x59	Bajo	Bajo	900	11.6
03x59	Bajo	Bajo	950	11.6
03x59	Bajo	Bajo	1000	11.6
03x59	Bajo	Bajo	1050	11.8
03x59	Bajo	Bajo	1100	12.2
03x59	Bajo	Bajo	1150	14
03x59	Bajo	Bajo	1200	14
03x59	Bajo	Bajo	1250	14.8
03x59	Bajo	Bajo	1300	15
03x59	Bajo	Bajo	1350	14.8
03x59	Bajo	Bajo	1400	14.8
03x59	Bajo	Bajo	1450	13.4
03x59	Bajo	Bajo	1500	13.4
03x59	Bajo	Bajo	1550	13.6
03x59	Bajo	Bajo	1600	13.4
03x59	Bajo	Bajo	1650	14
03x59	Bajo	Bajo	1700	13.8
03x59	Bajo	Bajo	1750	14
03x59	Bajo	Bajo	1800	13.4
03x59	Bajo	Bajo	1850	12.8
03x59	Bajo	Bajo	1900	14.2
03x59	Bajo	Bajo	1950	14
03x59	Bajo	Bajo	2000	13.8
06x06	Bajo	Alto	0	7.8
06x06	Bajo	Alto	50	7.6
06x06	Bajo	Alto	100	7.6
06x06	Bajo	Alto	150	7.8
06x06	Bajo	Alto	200	7.8
06x06	Bajo	Alto	250	8.2
06x06	Bajo	Alto	300	8.4
06x06	Bajo	Alto	350	9
06x06	Bajo	Alto	400	8.8
06x06	Bajo	Alto	450	9.6
06x06	Bajo	Alto	500	10.6
06x06	Bajo	Alto	550	13
06x06	Bajo	Alto	600	11.8
06x06	Bajo	Alto	650	10.8
06x06	Bajo	Alto	700	11.4
06x06	Bajo	Alto	750	11.4
06x06	Bajo	Alto	800	11.2
06x06	Bajo	Alto	850	9.8
06x06	Bajo	Alto	900	12.4
06x06	Bajo	Alto	950	11.2
06x06	Bajo	Alto	1000	12.6
06x06	Bajo	Alto	1050	11.6
06x06	Bajo	Alto	1100	11.6
06x06	Bajo	Alto	1150	11.8
06x06	Bajo	Alto	1200	12.2
06x06	Bajo	Alto	1250	12
06x06	Bajo	Alto	1300	11.6
06x06	Bajo	Alto	1350	12.2
06x06	Bajo	Alto	1400	12.2
06x06	Bajo	Alto	1450	12.2
06x06	Bajo	Alto	1500	12.4
06x06	Bajo	Alto	1550	13.6
06x06	Bajo	Alto	1600	14.6
06x06	Bajo	Alto	1650	13
06x06	Bajo	Alto	1700	12.8
06x06	Bajo	Alto	1750	12.6
06x06	Bajo	Alto	1800	12.8
06x06	Bajo	Alto	1850	14
06x06	Bajo	Alto	1900	14.4
06x06	Bajo	Alto	1950	13.8
06x06	Bajo	Alto	2000	13.4
06x06	Bajo	Alto	0	7
06x06	Bajo	Alto	50	7.8
06x06	Bajo	Alto	100	6.8
06x06	Bajo	Alto	150	7.8
06x06	Bajo	Alto	200	7.6
06x06	Bajo	Alto	250	8
06x06	Bajo	Alto	300	8
06x06	Bajo	Alto	350	7.4
06x06	Bajo	Alto	400	7.8
06x06	Bajo	Alto	450	9.2
06x06	Bajo	Alto	500	9.2
06x06	Bajo	Alto	550	9
06x06	Bajo	Alto	600	10
06x06	Bajo	Alto	650	10.6
06x06	Bajo	Alto	700	11
06x06	Bajo	Alto	750	12.6
06x06	Bajo	Alto	800	11.4
06x06	Bajo	Alto	850	11.8
06x06	Bajo	Alto	900	12
06x06	Bajo	Alto	950	11.2
06x06	Bajo	Alto	1000	11
06x06	Bajo	Alto	1050	11
06x06	Bajo	Alto	1100	12.2
06x06	Bajo	Alto	1150	13.4
06x06	Bajo	Alto	1200	14.6
06x06	Bajo	Alto	1250	14.2
06x06	Bajo	Alto	1300	13.8
06x06	Bajo	Alto	1350	13.4
06x06	Bajo	Alto	1400	13.4
06x06	Bajo	Alto	1450	13.4
06x06	Bajo	Alto	1500	14.8
06x06	Bajo	Alto	1550	14.4
06x06	Bajo	Alto	1600	14.4
06x06	Bajo	Alto	1650	14
06x06	Bajo	Alto	1700	14
06x06	Bajo	Alto	1750	14.4
06x06	Bajo	Alto	1800	14.4
06x06	Bajo	Alto	1850	13.4
06x06	Bajo	Alto	1900	12
06x06	Bajo	Alto	1950	13.4
06x06	Bajo	Alto	2000	14.8
06x06	Bajo	Alto	0	6.8
06x06	Bajo	Alto	50	7.2
06x06	Bajo	Alto	100	7
06x06	Bajo	Alto	150	8
06x06	Bajo	Alto	200	8.2
06x06	Bajo	Alto	250	8.2
06x06	Bajo	Alto	300	8.6
06x06	Bajo	Alto	350	9
06x06	Bajo	Alto	400	9
06x06	Bajo	Alto	450	9.6
06x06	Bajo	Alto	500	9.4
06x06	Bajo	Alto	550	9.8
06x06	Bajo	Alto	600	10
06x06	Bajo	Alto	650	10
06x06	Bajo	Alto	700	10.2
06x06	Bajo	Alto	750	10.2
06x06	Bajo	Alto	800	10
06x06	Bajo	Alto	850	10.6
06x06	Bajo	Alto	900	11.2
06x06	Bajo	Alto	950	10
06x06	Bajo	Alto	1000	10.2
06x06	Bajo	Alto	1050	11.6
06x06	Bajo	Alto	1100	13.2
06x06	Bajo	Alto	1150	13.2
06x06	Bajo	Alto	1200	11.6
06x06	Bajo	Alto	1250	11.4
06x06	Bajo	Alto	1300	13.4
06x06	Bajo	Alto	1350	12.4
06x06	Bajo	Alto	1400	13
06x06	Bajo	Alto	1450	13
06x06	Bajo	Alto	1500	13
06x06	Bajo	Alto	1550	13
06x06	Bajo	Alto	1600	12.6
06x06	Bajo	Alto	1650	13
06x06	Bajo	Alto	1700	12.8
06x06	Bajo	Alto	1750	14.6
06x06	Bajo	Alto	1800	14.4
06x06	Bajo	Alto	1850	14.4
06x06	Bajo	Alto	1900	14.2
06x06	Bajo	Alto	1950	14.6
06x06	Bajo	Alto	2000	14.8
06x06	Bajo	Alto	0	6.6
06x06	Bajo	Alto	50	7.6
06x06	Bajo	Alto	100	7.6
06x06	Bajo	Alto	150	8.4
06x06	Bajo	Alto	200	7.8
06x06	Bajo	Alto	250	7.8
06x06	Bajo	Alto	300	8.2
06x06	Bajo	Alto	350	8.2
06x06	Bajo	Alto	400	7.8
06x06	Bajo	Alto	450	8
06x06	Bajo	Alto	500	9.6
06x06	Bajo	Alto	550	9.4
06x06	Bajo	Alto	600	9.4
06x06	Bajo	Alto	650	10.2
06x06	Bajo	Alto	700	11.4
06x06	Bajo	Alto	750	13.2
06x06	Bajo	Alto	800	12
06x06	Bajo	Alto	850	12.4
06x06	Bajo	Alto	900	12.4
06x06	Bajo	Alto	950	12
06x06	Bajo	Alto	1000	11.8
06x06	Bajo	Alto	1050	12.4
06x06	Bajo	Alto	1100	13
06x06	Bajo	Alto	1150	14.2
06x06	Bajo	Alto	1200	12.2
06x06	Bajo	Alto	1250	12.2
06x06	Bajo	Alto	1300	12.8
06x06	Bajo	Alto	1350	13
06x06	Bajo	Alto	1400	13.6
06x06	Bajo	Alto	1450	13.6
06x06	Bajo	Alto	1500	13.4
06x06	Bajo	Alto	1550	12.4
06x06	Bajo	Alto	1600	13.6
06x06	Bajo	Alto	1650	15.8
06x06	Bajo	Alto	1700	15.8
06x06	Bajo	Alto	1750	15.8
06x06	Bajo	Alto	1800	13.2
06x06	Bajo	Alto	1850	13.4
06x06	Bajo	Alto	1900	12.8
06x06	Bajo	Alto	1950	13.4
06x06	Bajo	Alto	2000	13.2
06x06	Bajo	Alto	0	8
06x06	Bajo	Alto	50	6.4
06x06	Bajo	Alto	100	6.6
06x06	Bajo	Alto	150	7
06x06	Bajo	Alto	200	7
06x06	Bajo	Alto	250	8.2
06x06	Bajo	Alto	300	9
06x06	Bajo	Alto	350	9.2
06x06	Bajo	Alto	400	9.6
06x06	Bajo	Alto	450	9.8
06x06	Bajo	Alto	500	10.2
06x06	Bajo	Alto	550	10.8
06x06	Bajo	Alto	600	11.6
06x06	Bajo	Alto	650	10.6
06x06	Bajo	Alto	700	11
06x06	Bajo	Alto	750	11
06x06	Bajo	Alto	800	11.6
06x06	Bajo	Alto	850	11.2
06x06	Bajo	Alto	900	12
06x06	Bajo	Alto	950	12
06x06	Bajo	Alto	1000	12.2
06x06	Bajo	Alto	1050	11
06x06	Bajo	Alto	1100	11.6
06x06	Bajo	Alto	1150	10.6
06x06	Bajo	Alto	1200	11
06x06	Bajo	Alto	1250	10.2
06x06	Bajo	Alto	1300	10
06x06	Bajo	Alto	1350	10.2
06x06	Bajo	Alto	1400	8.4
06x06	Bajo	Alto	1450	11.6
06x06	Bajo	Alto	1500	11.8
06x06	Bajo	Alto	1550	12.2
06x06	Bajo	Alto	1600	12.2
06x06	Bajo	Alto	1650	11.8
06x06	Bajo	Alto	1700	11.8
06x06	Bajo	Alto	1750	12.6
06x06	Bajo	Alto	1800	12.6
06x06	Bajo	Alto	1850	12.2
06x06	Bajo	Alto	1900	11.8
06x06	Bajo	Alto	1950	11.6
06x06	Bajo	Alto	2000	11.6
06x06	Bajo	Alto	0	6.6
06x06	Bajo	Alto	50	7.6
06x06	Bajo	Alto	100	8.4
06x06	Bajo	Alto	150	9
06x06	Bajo	Alto	200	10
06x06	Bajo	Alto	250	9.4
06x06	Bajo	Alto	300	9
06x06	Bajo	Alto	350	8.8
06x06	Bajo	Alto	400	9.2
06x06	Bajo	Alto	450	9.4
06x06	Bajo	Alto	500	9
06x06	Bajo	Alto	550	10.2
06x06	Bajo	Alto	600	9.2
06x06	Bajo	Alto	650	9.2
06x06	Bajo	Alto	700	9.4
06x06	Bajo	Alto	750	10.4
06x06	Bajo	Alto	800	9.8
06x06	Bajo	Alto	850	10.2
06x06	Bajo	Alto	900	10.2
06x06	Bajo	Alto	950	10.2
06x06	Bajo	Alto	1000	12.4
06x06	Bajo	Alto	1050	12
06x06	Bajo	Alto	1100	12.4
06x06	Bajo	Alto	1150	11
06x06	Bajo	Alto	1200	10.4
06x06	Bajo	Alto	1250	10.4
06x06	Bajo	Alto	1300	9.8
06x06	Bajo	Alto	1350	11
06x06	Bajo	Alto	1400	11.2
06x06	Bajo	Alto	1450	10.8
06x06	Bajo	Alto	1500	11
06x06	Bajo	Alto	1550	11.6
06x06	Bajo	Alto	1600	11.6
06x06	Bajo	Alto	1650	11
06x06	Bajo	Alto	1700	12.8
06x06	Bajo	Alto	1750	12
06x06	Bajo	Alto	1800	11.6
06x06	Bajo	Alto	1850	12
06x06	Bajo	Alto	1900	12.8
06x06	Bajo	Alto	1950	13
06x06	Bajo	Alto	2000	12.2
06x06	Bajo	Alto	0	7.4
06x06	Bajo	Alto	50	8
06x06	Bajo	Alto	100	8
06x06	Bajo	Alto	150	8.2
06x06	Bajo	Alto	200	8.6
06x06	Bajo	Alto	250	9.8
06x06	Bajo	Alto	300	8.8
06x06	Bajo	Alto	350	9
06x06	Bajo	Alto	400	9.2
06x06	Bajo	Alto	450	8.8
06x06	Bajo	Alto	500	9.4
06x06	Bajo	Alto	550	10.4
06x06	Bajo	Alto	600	10
06x06	Bajo	Alto	650	9.6
06x06	Bajo	Alto	700	9.6
06x06	Bajo	Alto	750	11.6
06x06	Bajo	Alto	800	12.4
06x06	Bajo	Alto	850	12.8
06x06	Bajo	Alto	900	12
06x06	Bajo	Alto	950	12.4
06x06	Bajo	Alto	1000	12.4
06x06	Bajo	Alto	1050	13
06x06	Bajo	Alto	1100	14.2
06x06	Bajo	Alto	1150	14.2
06x06	Bajo	Alto	1200	14.4
06x06	Bajo	Alto	1250	12.2
06x06	Bajo	Alto	1300	13
06x06	Bajo	Alto	1350	12.8
06x06	Bajo	Alto	1400	13.2
06x06	Bajo	Alto	1450	13.6
06x06	Bajo	Alto	1500	13.6
06x06	Bajo	Alto	1550	13.6
06x06	Bajo	Alto	1600	14.8
06x06	Bajo	Alto	1650	14.8
06x06	Bajo	Alto	1700	14
06x06	Bajo	Alto	1750	14.6
06x06	Bajo	Alto	1800	14.6
06x06	Bajo	Alto	1850	15
06x06	Bajo	Alto	1900	15
06x06	Bajo	Alto	1950	15
06x06	Bajo	Alto	2000	15
06x06	Bajo	Alto	0	7.8
06x06	Bajo	Alto	50	7.4
06x06	Bajo	Alto	100	8.4
06x06	Bajo	Alto	150	9.6
06x06	Bajo	Alto	200	9.8
06x06	Bajo	Alto	250	9.8
06x06	Bajo	Alto	300	9.6
06x06	Bajo	Alto	350	9.8
06x06	Bajo	Alto	400	11
06x06	Bajo	Alto	450	11.4
06x06	Bajo	Alto	500	12
06x06	Bajo	Alto	550	10.8
06x06	Bajo	Alto	600	11.4
06x06	Bajo	Alto	650	11.6
06x06	Bajo	Alto	700	11.4
06x06	Bajo	Alto	750	10.8
06x06	Bajo	Alto	800	12.2
06x06	Bajo	Alto	850	12.2
06x06	Bajo	Alto	900	12.2
06x06	Bajo	Alto	950	12.2
06x06	Bajo	Alto	1000	14
06x06	Bajo	Alto	1050	13
06x06	Bajo	Alto	1100	12.8
06x06	Bajo	Alto	1150	12.8
06x06	Bajo	Alto	1200	13
06x06	Bajo	Alto	1250	12
06x06	Bajo	Alto	1300	12.8
06x06	Bajo	Alto	1350	13.4
06x06	Bajo	Alto	1400	13.6
06x06	Bajo	Alto	1450	13.6
06x06	Bajo	Alto	1500	14.6
06x06	Bajo	Alto	1550	13.8
06x06	Bajo	Alto	1600	13.8
06x06	Bajo	Alto	1650	15
06x06	Bajo	Alto	1700	14.4
06x06	Bajo	Alto	1750	14.4
06x06	Bajo	Alto	1800	14.4
06x06	Bajo	Alto	1850	15.4
06x06	Bajo	Alto	1900	15.4
06x06	Bajo	Alto	1950	14.8
06x06	Bajo	Alto	2000	15.2
06x06	Bajo	Alto	0	8.4
06x06	Bajo	Alto	50	9.8
06x06	Bajo	Alto	100	10
06x06	Bajo	Alto	150	10.6
06x06	Bajo	Alto	200	10
06x06	Bajo	Alto	250	11.6
06x06	Bajo	Alto	300	11.4
06x06	Bajo	Alto	350	9.8
06x06	Bajo	Alto	400	11
06x06	Bajo	Alto	450	10.6
06x06	Bajo	Alto	500	10.4
06x06	Bajo	Alto	550	12.4
06x06	Bajo	Alto	600	12.4
06x06	Bajo	Alto	650	12.4
06x06	Bajo	Alto	700	12.8
06x06	Bajo	Alto	750	13
06x06	Bajo	Alto	800	13.2
06x06	Bajo	Alto	850	13.8
06x06	Bajo	Alto	900	12.8
06x06	Bajo	Alto	950	12.8
06x06	Bajo	Alto	1000	12.6
06x06	Bajo	Alto	1050	12.8
06x06	Bajo	Alto	1100	14.6
06x06	Bajo	Alto	1150	14
06x06	Bajo	Alto	1200	13.6
06x06	Bajo	Alto	1250	12.2
06x06	Bajo	Alto	1300	15.4
06x06	Bajo	Alto	1350	16.8
06x06	Bajo	Alto	1400	16.8
06x06	Bajo	Alto	1450	16.4
06x06	Bajo	Alto	1500	14.4
06x06	Bajo	Alto	1550	14.6
06x06	Bajo	Alto	1600	17
06x06	Bajo	Alto	1650	16.4
06x06	Bajo	Alto	1700	16.4
06x06	Bajo	Alto	1750	17.4
06x06	Bajo	Alto	1800	18.2
06x06	Bajo	Alto	1850	18.4
06x06	Bajo	Alto	1900	17
06x06	Bajo	Alto	1950	17.6
06x06	Bajo	Alto	2000	17.6
06x06	Bajo	Alto	0	7.4
06x06	Bajo	Alto	50	6.6
06x06	Bajo	Alto	100	8.8
06x06	Bajo	Alto	150	8.6
06x06	Bajo	Alto	200	8.8
06x06	Bajo	Alto	250	8.6
06x06	Bajo	Alto	300	9.6
06x06	Bajo	Alto	350	10.4
06x06	Bajo	Alto	400	10.4
06x06	Bajo	Alto	450	11
06x06	Bajo	Alto	500	11.8
06x06	Bajo	Alto	550	11.8
06x06	Bajo	Alto	600	12.2
06x06	Bajo	Alto	650	11.4
06x06	Bajo	Alto	700	11.4
06x06	Bajo	Alto	750	11.6
06x06	Bajo	Alto	800	10.8
06x06	Bajo	Alto	850	11.4
06x06	Bajo	Alto	900	12.2
06x06	Bajo	Alto	950	12.2
06x06	Bajo	Alto	1000	11.8
06x06	Bajo	Alto	1050	11.8
06x06	Bajo	Alto	1100	11.8
06x06	Bajo	Alto	1150	13.6
06x06	Bajo	Alto	1200	14.2
06x06	Bajo	Alto	1250	14.8
06x06	Bajo	Alto	1300	14.2
06x06	Bajo	Alto	1350	14.4
06x06	Bajo	Alto	1400	13.8
06x06	Bajo	Alto	1450	13.6
06x06	Bajo	Alto	1500	14.8
06x06	Bajo	Alto	1550	14.2
06x06	Bajo	Alto	1600	14.6
06x06	Bajo	Alto	1650	14.6
06x06	Bajo	Alto	1700	14.4
06x06	Bajo	Alto	1750	15.8
06x06	Bajo	Alto	1800	15.2
06x06	Bajo	Alto	1850	15.6
06x06	Bajo	Alto	1900	15
06x06	Bajo	Alto	1950	17
06x06	Bajo	Alto	2000	16.8
21x28	Medio	Medio	0	7
21x28	Medio	Medio	50	10
21x28	Medio	Medio	100	10.8
21x28	Medio	Medio	150	10.4
21x28	Medio	Medio	200	10.6
21x28	Medio	Medio	250	10.8
21x28	Medio	Medio	300	11.4
21x28	Medio	Medio	350	11.8
21x28	Medio	Medio	400	11.8
21x28	Medio	Medio	450	13.2
21x28	Medio	Medio	500	12
21x28	Medio	Medio	550	13
21x28	Medio	Medio	600	12.4
21x28	Medio	Medio	650	12.4
21x28	Medio	Medio	700	11.8
21x28	Medio	Medio	750	12
21x28	Medio	Medio	800	11.8
21x28	Medio	Medio	850	11.8
21x28	Medio	Medio	900	15.2
21x28	Medio	Medio	950	14.4
21x28	Medio	Medio	1000	13.2
21x28	Medio	Medio	1050	13.8
21x28	Medio	Medio	1100	15
21x28	Medio	Medio	1150	14.8
21x28	Medio	Medio	1200	15
21x28	Medio	Medio	1250	15
21x28	Medio	Medio	1300	16.2
21x28	Medio	Medio	1350	16.4
21x28	Medio	Medio	1400	16.2
21x28	Medio	Medio	1450	18
21x28	Medio	Medio	1500	18.2
21x28	Medio	Medio	1550	16.6
21x28	Medio	Medio	1600	16.6
21x28	Medio	Medio	1650	16
21x28	Medio	Medio	1700	16
21x28	Medio	Medio	1750	16.4
21x28	Medio	Medio	1800	17.4
21x28	Medio	Medio	1850	17.8
21x28	Medio	Medio	1900	18
21x28	Medio	Medio	1950	18.2
21x28	Medio	Medio	2000	18
21x28	Medio	Medio	0	7.6
21x28	Medio	Medio	50	9.4
21x28	Medio	Medio	100	9.4
21x28	Medio	Medio	150	9.4
21x28	Medio	Medio	200	9.6
21x28	Medio	Medio	250	10
21x28	Medio	Medio	300	12
21x28	Medio	Medio	350	12
21x28	Medio	Medio	400	12
21x28	Medio	Medio	450	12
21x28	Medio	Medio	500	12.8
21x28	Medio	Medio	550	14.4
21x28	Medio	Medio	600	13.6
21x28	Medio	Medio	650	14.2
21x28	Medio	Medio	700	13.8
21x28	Medio	Medio	750	13
21x28	Medio	Medio	800	14.6
21x28	Medio	Medio	850	15.4
21x28	Medio	Medio	900	15.8
21x28	Medio	Medio	950	15.8
21x28	Medio	Medio	1000	17.2
21x28	Medio	Medio	1050	17.2
21x28	Medio	Medio	1100	17.6
21x28	Medio	Medio	1150	16.8
21x28	Medio	Medio	1200	17.2
21x28	Medio	Medio	1250	16.4
21x28	Medio	Medio	1300	19.4
21x28	Medio	Medio	1350	17.6
21x28	Medio	Medio	1400	18.2
21x28	Medio	Medio	1450	15.2
21x28	Medio	Medio	1500	15.2
21x28	Medio	Medio	1550	17.8
21x28	Medio	Medio	1600	17.6
21x28	Medio	Medio	1650	17.8
21x28	Medio	Medio	1700	19.6
21x28	Medio	Medio	1750	19.6
21x28	Medio	Medio	1800	19.8
21x28	Medio	Medio	1850	19
21x28	Medio	Medio	1900	17.8
21x28	Medio	Medio	1950	18.2
21x28	Medio	Medio	2000	17.2
21x28	Medio	Medio	0	7.8
21x28	Medio	Medio	50	8.4
21x28	Medio	Medio	100	9.4
21x28	Medio	Medio	150	10.2
21x28	Medio	Medio	200	11.4
21x28	Medio	Medio	250	11.4
21x28	Medio	Medio	300	12.2
21x28	Medio	Medio	350	12.6
21x28	Medio	Medio	400	12.4
21x28	Medio	Medio	450	11
21x28	Medio	Medio	500	12.6
21x28	Medio	Medio	550	12.6
21x28	Medio	Medio	600	12.6
21x28	Medio	Medio	650	13
21x28	Medio	Medio	700	12.4
21x28	Medio	Medio	750	15.6
21x28	Medio	Medio	800	15.6
21x28	Medio	Medio	850	16
21x28	Medio	Medio	900	16
21x28	Medio	Medio	950	17
21x28	Medio	Medio	1000	17.4
21x28	Medio	Medio	1050	18.4
21x28	Medio	Medio	1100	18.4
21x28	Medio	Medio	1150	19.6
21x28	Medio	Medio	1200	21
21x28	Medio	Medio	1250	21
21x28	Medio	Medio	1300	20.8
21x28	Medio	Medio	1350	18.4
21x28	Medio	Medio	1400	24
21x28	Medio	Medio	1450	24
21x28	Medio	Medio	1500	20.8
21x28	Medio	Medio	1550	22.4
21x28	Medio	Medio	1600	20
